Numnp=487; Numel=441

COOR
    1    0  0.500000  0.000000
    2    0  0.497614  0.049008
    3    0  0.490470  0.097575
    4    0  0.478629  0.145225
    5    0  0.462200  0.191475
    6    0  0.441295  0.235950
    7    0  0.416134  0.278128
    8    0  0.386946  0.317608
    9    0  0.353553  0.353553
   10    0  0.317202  0.386501
   11    0  0.277796  0.415727
   12    0  0.235716  0.440951
   13    0  0.191353  0.461935
   14    0  0.145161  0.478464
   15    0  0.097558  0.490390
   16    0  0.049015  0.497592
   17    0  0.000000  0.500000
   18    0  0.000000  0.562500
   19    0  0.000000  0.625000
   20    0  0.562500  0.000000
   21    0  0.559537  0.058310
   22    0  0.554195  0.116400
   23    0  0.542892  0.173414
   24    0  0.529293  0.229736
   25    0  0.510322  0.283721
   26    0  0.489221  0.336567
   27    0  0.462925  0.386430
   28    0  0.434378  0.434378
   29    0  0.386102  0.462564
   30    0  0.336299  0.488889
   31    0  0.283537  0.510040
   32    0  0.229642  0.529070
   33    0  0.173526  0.543705
   34    0  0.116391  0.554132
   35    0  0.058314  0.559514
   36    0  0.067612  0.621436
   37    0  0.000000  0.687500
   38    0  0.077133  0.685089
   39    0  0.000000  0.750000
   40    0  0.625000  0.000000
   41    0  0.621460  0.067612
   42    0  0.617920  0.135225
   43    0  0.607330  0.201800
   44    0  0.596741  0.268378
   45    0  0.579524  0.331691
   46    0  0.562307  0.395005
   47    0  0.538904  0.455252
   48    0  0.515235  0.515235
   49    0  0.455018  0.538642
   50    0  0.394803  0.562050
   51    0  0.331562  0.579312
   52    0  0.268323  0.596574
   53    0  0.202093  0.609127
   54    0  0.135224  0.617873
   55    0  0.154152  0.681489
   56    0  0.000000  0.812500
   57    0  0.086671  0.748827
   58    0  0.173115  0.745277
   59    0  0.096254  0.811313
   60    0  0.000000  0.875000
   61    0  0.687500  0.000000
   62    0  0.685096  0.077124
   63    0  0.681511  0.154139
   64    0  0.673283  0.230562
   65    0  0.663870  0.306975
   66    0  0.650149  0.380377
   67    0  0.635344  0.453550
   68    0  0.616309  0.525133
   69    0  0.596112  0.596112
   70    0  0.525002  0.616158
   71    0  0.453439  0.635192
   72    0  0.380314  0.650020
   73    0  0.306966  0.663768
   74    0  0.230724  0.674175
   75    0  0.259435  0.739356
   76    0  0.105837  0.873800
   77    0  0.192394  0.808938
   78    0  0.288443  0.804215
   79    0  0.211673  0.872599
   80    0  0.000000  0.937500
   81    0  0.115374  0.936789
   82    0  0.000000  1.000000
   83    0  0.750000  0.000000
   84    0  0.748816  0.086653
   85    0  0.745271  0.173088
   86    0  0.739366  0.259405
   87    0  0.731091  0.345698
   88    0  0.720821  0.429127
   89    0  0.708381  0.512095
   90    0  0.693714  0.595014
   91    0  0.677000  0.677000
   92    0  0.594991  0.693680
   93    0  0.512075  0.708335
   94    0  0.429129  0.720778
   95    0  0.345734  0.731060
   96    0  0.384481  0.798305
   97    0  0.230747  0.936079
   98    0  0.317386  0.869025
   99    0  0.423100  0.865452
  100    0  0.346251  0.934493
  101    0  0.000000  1.125000
  102    0  0.125000  1.000000
  103    0  0.250000  1.000000
  104    0  0.125000  1.125000
  105    0  0.000000  1.250000
  106    0  0.812500  0.000000
  107    0  0.811304  0.096237
  108    0  0.808927  0.192366
  109    0  0.804440  0.288465
  110    0  0.798312  0.384433
  111    0  0.790329  0.478142
